GeneID,67_S53,68_S54
Olfr1122,0,0
Olfr1134,0,0
Olfr1120,0,0
2610318M16Rik,0,0
2610024D14Rik,0,1
Platr22,0,0
Olfr1048,0,0
Olfr385,0,0
Olfr381,0,0
Olfr1054,0,0
Olfr1056,0,0
Rnd1,20,6
Tomm22,3604,2687
Wfdc15b,0,0
Naprt,22,57
Armc6,430,231
Lzic,744,748
Slirp,360,308
Cd74,696,1823
Pi4ka,1627,1876
Mir210,0,0
Mir218-2,0,0
Mir218-1,0,0
Mir216a,0,0
Mir181a-1,0,0
Olfr1008,0,0
Olfr992,0,0
Olfr768,0,0
Olfr770,0,0
Olfr763,0,0
Krtap3-2,0,0
Olfr161,0,0
Vmn1r229,0,0
D630041G03Rik,0,0
Uts2r,0,0
Olfr371,0,0
Olfr275,0,0
Fntb,409,442
Mgat4b,396,392
Morn1,33,44
Mageb4,0,0
Olfr541,0,0
Olfr539,0,0
Olfr53,0,0
Olfr171,0,0
Olfr170,0,0
Olfr525,0,0
Olfr60,0,0
Skint10,0,0
Gmds,1016,706
Olfr126,0,0
Olfr1302,0,0
Olfr1297,0,0
Tor4a,1080,1269
Actr1b,2139,1719
4930553J12Rik,0,0
Tlnrd1,584,483
Trit1,244,198
Pcdhgb4,2,6
Olfr825,0,0
Olfr826,0,0
Olfr820,0,0
Adprhl2,1097,942
4933421I07Rik,0,0
Dock4,0,0
Pnpo,663,819
Mir719,0,0
Mir686,0,0
Mir684-2,1,0
Mir682,375,327
Mir681,0,0
Mir680-2,0,0
Mir680-1,0,0
Zfp709,76,28
Camkv,0,0
Olfr73,0,0
Ice2,109,148
Olfr378,0,0
Gm9833,17,18
Marcksl1-ps4,0,0
Eva1b,1054,829
Smim7,1796,1629
Csmd1,0,0
Fam167a,0,0
Sntn,0,0
Usp9y,0,0
Btbd11,30,7
Jakmip3,1,0
4922502B01Rik,0,0
Slc17a2,0,0
Mcfd2,710,609
Fbxl6,1332,1100
Lrriq3,8,15
Acaa2,2986,2668
Car5b,37,50
Rogdi,266,239
9630028B13Rik,0,0
Mir485,0,0
Gm9736,0,0
Sox2ot,0,0
Lypd11,0,0
Tarm1,1,0
Cdc42se2,3370,3941
Wfikkn2,0,3
Olfr141,0,0
Rxfp4,0,0
Gstp2,1,0
Gpr141,2877,2475
Pcmtd1,573,512
Raver2,19,30
Agap1,159,164
Foxo6,0,0
Btnl6,0,1
B430306N03Rik,1,5
Rbsn,503,643
Antxr2,176,265
Alg14,148,129
Gm12408,0,0
Gm33354,0,0
Il1f8,0,0
Obox6,0,0
Obox5,0,0
Cadm3,0,0
Emilin3,0,0
Clptm1,4134,3890
Creld2,4509,3589
Ncln,1670,1624
Lrp8os2,2,6
I0C0044D17Rik,0,0
4930555K19Rik,0,0
Gm12371,0,0
Oxct2b,0,0
Itpka,13,21
Mgl2,11,11
Morc2b,0,0
Nop2,1181,1047
Naa25,859,904
Ubn2,836,956
Tppp,7,0
Clp1,1292,1292
Cmtm6,1935,2087
Obox3,0,0
Stac2,27,37
Sord,628,547
H2ac12,27,14
H2ac1,0,0
Gm11827,0,0
Gm12354,0,0
Gm11482,0,0
Gm26641,0,0
Gm12724,1,0
C330020E22Rik,0,0
Gm13056,0,0
Slc25a46,1181,1115
Prr30,0,0
Ece2,0,0
Tspan10,0,0
Alg1,535,349
4930519L02Rik,8,0
Mapk15,6,1
Olfr994,0,0
Olfr1512,0,0
Olfr1510,0,0
Adamts3,0,0
Olfr350,0,0
Olfr355,0,0
Snrpf,74,39
Plekha2,5929,7112
Olfr114,0,0
Olfr981,0,0
Olfr801,0,0
Olfr780,0,0
Olfr1366,0,0
Olfr996,0,0
Olfr993,0,0
Olfr995,0,0
Myhas,0,0
Gm6345,0,4
Gm17059,0,0
Gm33035,0,0
Gm26710,0,1
Gm38560,52,71
Heatr3,947,738
Ggact,160,114
Eif4a3,5597,4734
Acot2,262,175
Mill1,0,0
Stx12,459,454
Ttc12,33,26
Phldb3,27,16
Lcor,393,381
Dhrs13,592,391
Kctd2,464,508
Fam25c,0,0
Pif1,146,236
Slc26a11,96,163
Psmd11,4838,4179
Fam24a,0,0
Wfdc15a,0,0
Coa4,226,220
Defa20,0,0
Mrm3,121,157
Aass,0,0
Cdk9,3612,3350
D7Ertd143e,0,0
C130080G10Rik,0,0
Pycr1,440,422
Tmem62,431,388
Srd5a1,85,58
Spcs1,3803,3341
Castor2,261,320
Sptssa,1483,1527
Adi1,832,718
Apol10b,32,25
Gm28042,0,0
Creg2,1,1
Klhl11,74,81
Tns4,1,25
Aacs,3677,3042
Cers5,2414,2156
Spdye4b,0,0
Pot1a,513,642
Il1rl2,0,1
Npffr2,0,0
L3mbtl4,0,0
Tm4sf4,0,0
Edem2,5178,4384
Il31ra,0,0
Sdcbp2,1038,993
Trim41,130,69
Cacng6,1,0
Arcn1,4700,5121
Cd209e,0,0
Cd209d,0,0
Hoxd3os1,4,0
Zfp866,68,46
Gm11264,0,0
Gm28626,0,0
Gm12374,0,0
Gm12602,0,0
Kcne4,0,0
Prrc1,2578,1957
Otud3,179,149
Atp6v0a4,0,0
Esco2,356,437
Bola1,529,475
Usp20,559,572
Gm34746,0,0
Adamtsl2,0,0
Cavin3,86,43
Ercc3,680,576
Lypd6b,183,195
Noxo1,32,51
Mcm9,223,327
Sh3bgrl3,31246,26042
Fam50b,0,0
Car15,0,4
Smim11,845,626
Nap1l3,114,93
Cavin2,0,0
Olfr160,0,0
Slc5a11,30,28
Olfr175,0,0
Osr2,14,8
Wdr17,0,0
H1f10,17,8
Anxa13,0,0
Castor1,209,210
Zbtb41,134,235
Tafa4,0,0
Snord53,0,1
Chrna4,0,0
Rnf151,2,0
Fam221b,0,0
Aard,0,0
Tmem74,0,0
Rab11fip4,184,262
Zc3h6,93,70
Catsper2,25,14
1700018B08Rik,0,0
Tex55,0,0
Slc13a1,1,0
Ublcp1,84,79
Zbtb6,35,45
Tbc1d13,62,63
AW209491,395,392
She,0,0
Fbxl14,1006,1205
Ttc22,0,0
Olfr1030,0,0
Olfr1020,0,0
Olfr1002,0,0
Olfr1009,0,0
Asb15,0,0
Olfr998,0,0
Acaa1b,1,0
Nr2c2ap,65,36
Lsm8,1420,1053
4930433I11Rik,0,0
Osgep,1512,1353
Rap1a,3275,3155
Zfp418,3,8
Fanci,335,509
Tmprss4,0,3
Tmem51,85,164
Uba6,472,458
Scgn,0,0
Ren1,0,0
Gca,102,86
Rabepk,1132,1161
Farp2,22,13
Ifitm2,17992,11937
Pak2,2645,2985
Cog2,1353,1268
Frs3,11,8
Tymp,20,22
Trpm2,2,2
Pqlc3,2121,2159
A930013F10Rik,27,23
2900005J15Rik,0,0
Nts,4,0
Zfp747,122,104
Sap30bp,1160,1124
Slc25a26,108,103
Nkx6-1,1,3
Mir5130,0,0
Gm10033,31,52
Btbd19,612,543
2400006E01Rik,0,0
Zcchc13,0,0
Col5a1,13,2
Slc7a13,0,0
Ppp1r15b,992,1099
Pkd1l2,49,41
Pwp1,1364,1291
Treml4,0,0
Nae1,1168,1107
Sly,0,0
Gm36283,0,0
Tbl1x,1352,1421
Sh3bp4,34,25
Oip5os1,1678,1566
Mir99a,0,0
Mir327,0,0
Mir193b,0,0
Mir876,0,0
Mir874,0,0
Mir190b,0,0
Mir880,0,0
2810047C21Rik1,0,0
1700108J01Rik,0,0
Atp5mpl,2996,2358
Ifne,0,0
Nexmif,2,0
Mir139,0,0
Lypd5,0,0
Haus4,1474,1521
Tnk1,0,0
Dnajb13,346,333
Neil3,309,340
Clptm1l,4296,3887
Haus3,485,560
Snrpa1,2428,2043
Slc22a19,0,0
Smim3,3923,3793
Scaf8,909,1084
Pacc1,321,359
Trim59,422,515
Pbxip1,3353,3508
Bbc3,349,280
Slc13a4,0,0
Sdccag8,744,667
Cep85,772,1044
Btnl4,0,1
Ppm1j,2136,1673
Abca9,0,0
Mir702,0,0
Mir700,0,0
Strip2,1,7
Mir615,0,0
Mir676,0,0
Mir490,0,0
Mir721,0,0
Mir717,0,0
Dnajc8,4213,3789
Ndnf,26,37
Dpy19l3,174,290
Tedc1,355,465
Olfr329,0,0
Rnase9,0,0
Pcgf3,143,213
Ap1s3,23,22
Sdad1,840,632
Asic4,0,0
Ficd,187,192
Sel1l3,0,0
Ccdc84,93,119
Ppp1r3g,37,13
Serpinb9d,0,0
D1Pas1,0,0
D930048N14Rik,28,41
Ugt3a2,0,0
Cbx6,491,537
Polh,179,263
Ldlrap1,426,463
Gnl2,1512,1504
Mul1,941,724
Ppp1cb,2488,2643
Olfr1099,0,0
Olfr1104,0,0
Olfr1109,0,0
Olfr1195,0,0
Olfr1106,0,0
Olfr648,0,0
Plvap,12,7
Gorasp2,5163,4486
Adap2,0,0
Nup107,862,1106
Olfr1316,0,0
Trim65,95,53
Zdhhc9,627,698
Zfp595,11,4
Phf11a,101,126
Gjd4,0,0
Ifna12,0,0
Dmrt3,0,0
Slc9a7,149,231
Mcmdc2,0,2
Ranbp6,154,235
Mb21d2,0,0
Ccdc184,181,156
Gapt,0,0
Olfr1044,0,0
Trib3,938,801
H2-M1,0,0
H2-M10.4,0,0
Stfa2l1,0,0
Olfr894,0,0
Olfr131,0,0
Gm10190,11,4
4930528A17Rik,19,11
Sall1,0,0
Olfr1220,0,0
Olfr1219,0,0
Olfr1214,0,0
Olfr1205,0,0
Zc3h10,376,432
Cnrip1,81,54
Dnah5,0,0
Rtp3,0,0
Tapbpl,1552,1972
Keg1,0,0
BC016579,0,0
Zfp462,0,0
Manea,191,154
Zfp697,0,0
Lrrc3b,0,1
Nelfe,2096,1682
Mir1199,0,0
Mir196b,0,0
Med18,145,125
Gm12888,0,0
Usp54,17,32
Glrx,7330,8219
Gpr45,14,24
Klhl1,0,0
Abcg2,288,299
Fam13a,0,0
Wfdc12,0,0
Rspo1,0,0
Lrrc4,0,0
1700019D03Rik,1,9
Nanos1,149,180
Fam135b,0,7
Prpf39,422,348
B230219D22Rik,462,375
Tas2r136,0,0
Tas2r139,0,0
Mkx,0,0
Iars,3514,3180
Alx1,0,0
Elmod1,0,0
Slc35e1,1824,1981
Olfr1131,0,0
Epc2,155,93
Dennd1a,258,341
Tmco3,423,376
Mmrn2,2,7
Stoml3,0,0
Npcd,0,0
St13,3613,2962
Lims2,9,14
Styk1,588,376
Mib1,374,452
Soat2,260,282
Dap,6129,5370
Catsper1,0,0
Mylk,11,0
Tmem45b,2,0
Krt7,0,0
Pip4k2b,192,145
Olfr1135,0,0
Olfr1136,0,0
Cdsn,0,0
Elmo3,21,14
Pdxk,565,395
Def6,6819,5698
Olfr490,0,0
Rhox4e,0,0
Slc35e4,629,492
Bmerb1,84,69
Prss28,0,0
Chrna3,0,0
Pmpca,2662,2834
Rfc4,843,711
Epdr1,110,33
Snx8,203,149
Pelo,638,520
Gskip,1349,1058
Fem1c,575,628
Plekha5,719,687
4930503L19Rik,282,285
Commd10,1228,1167
Zfp869,552,514
Npepl1,1858,1651
Vxn,0,0
Faf2,1369,1342
Snapc1,761,717
Tmem202,4,0
Zfp74,125,179
Avl9,372,334
Saal1,766,774
Memo1,1507,1352
Gm1587,0,0
Fgf3,0,0
Fgf2,0,1
Samm50,4239,3833
Tmem98,0,0
Tmem131l,385,477
4930474M22Rik,0,0
Tmem41b,591,530
Kiss1,0,0
Cd300ld,0,0
Nr1d1,11,15
Gm15486,0,0
Mir878,0,0
Gm14424,0,0
Gpt2,554,327
Slc41a1,164,198
C1s2,0,0
Lingo4,0,0
Mir6539,0,0
Mir499,0,0
Mir1953,0,0
Mir1949,11,3
Mir1947,0,0
4930509G22Rik,3,2
Sdk2,0,0
Tctex1d4,35,27
Mark1,0,0
Afg1l,76,87
Olfr1342,0,0
Tsen2,347,250
3300005D01Rik,15,19
Mir20b,0,0
Mir1224,0,0
Dhx38,1243,1144
Wwp2,2885,3196
4933411G06Rik,0,0
Prpf6,2332,2492
Timm29,756,768
Fam83g,111,104
Gm12915,2,0
Gm11917,0,0
A630001O12Rik,34,18
A530010L16Rik,0,0
Gm5914,53,33
Lactb2,510,417
Pp2d1,16,5
Prokr2,0,0
Gys2,0,0
Traf3ip2,558,693
Fig4,943,936
Ccdc66,402,374
Olfr926,0,0
Tmem169,14,0
Prr11,225,284
Gm17767,41,51
Gm8541,0,1
Olfr870,0,0
Dhcr24,773,520
Aco2,7966,7926
4632415L05Rik,169,109
4930465K10Rik,4,3
3110070M22Rik,23,20
Polr3h,1283,750
Socs7,102,129
Gm2716,0,2
9530052C20Rik,2,4
5330416C01Rik,0,0
B230110C06Rik,0,0
BC106179,0,0
A130030D18Rik,0,0
E130119H09Rik,0,0
Ushbp1,0,0
Rgs8,516,438
Slc6a13,4,4
Eef1aknmt,303,205
Shisal2b,1,1
Zdhhc15,384,246
Gm38410,0,0
Nlrp6,767,1027
D830050J10Rik,10,4
Prmt7,1686,1183
Ly6g6e,0,0
Tut7,1222,2120
Tmcc1,152,104
F630040K05Rik,0,1
Adam34l,0,0
Tyw1,1081,916
Rassf9,0,0
Cdk17,1605,1950
Sfta3-ps,0,0
Gm5106,16,14
9330104G04Rik,1,3
Gm29679,0,0
Gltpd2,3,0
Atp10d,32,35
1700040D17Rik,0,3
AI661453,5,5
Ric8a,2912,2508
1700094D03Rik,24,13
Otos,70,41
Fev,0,0
Gm29688,0,0
Timp4,0,0
Ifi209,717,1658
Mir29b-1,0,0
Tmem61,0,0
4930467J12Rik,0,0
Kremen1,576,521
1700122H20Rik,0,0
E130018O15Rik,0,0
Gm5099,0,0
Gm15825,0,0
Itpr1,1203,1286
A230083G16Rik,0,0
Gm7819,0,0
Gm10244,9,3
F830208F22Rik,2,3
9230020A06Rik,0,0
Gm29681,0,0
Gm45913,0,0
Gm13848,0,0
Gm9949,5,2
9230019H11Rik,0,0
1700021F02Rik,0,1
Gm4969,2,0
Gm5091,0,0
A930007A09Rik,25,33
Lamp3,0,0
1700063H04Rik,0,0
1700095J03Rik,0,0
4930573H18Rik,0,0
Lgi3,0,0
Erich5,0,0
Gabpb2,168,256
Rab39b,65,26
1700039M10Rik,0,2
4921507G05Rik,3,8
2900040C04Rik,0,0
2700012I20Rik,5,8
2310016G11Rik,0,0
Mir133b,0,0
Sox6os,0,0
Mtnr1b,0,0
4930589L23Rik,1,6
Ythdf2,3008,3244
Tnks,104,182
Snord65,1,2
Snord23,0,1
Scarna2,4,0
Mir664,0,0
Pip5kl1,5,15
Cnst,396,405
Gga1,1850,1400
Tmem185b,369,384
Tm2d1,810,726
Intu,94,34
Sgcz,0,0
Rgs9bp,0,2
Il17d,6,4
Tent5b,0,0
Snora21,1,0
Ppifos,0,0
Dusp7,69,68
Gm9871,0,0
Aqp11,11,20
Bola2,2079,1214
Vrk3,1360,1315
Cspg4,0,0
Ell2,890,899
Wdr81,371,498
Ppm1l,80,68
Gars,9311,7882
Inpp5j,0,0
Pus7l,151,162
Abca8a,0,0
Pdia2,7,0
Cdh18,0,0
Fat1,0,0
Zfp784,62,34
Csmd3,0,0
Scimp,311,176
Cep126,2,1
Gm41279,0,0
Gm8909,9,2
Nynrin,3,10
Ankrd44,1009,1524
Slc22a23,2,0
Zdhhc22,0,0
Bsph2,0,0
Foxk2,1359,1331
Marf1,145,135
Phf20,675,600
Sowaha,0,0
Mpv17l2,1383,1144
Hhipl1,4,0
Cacna1i,0,0
Col28a1,0,0
Myrfl,0,0
Pon2,1671,1654
Boc,0,0
Zswim4,1000,1224
Adck2,543,516
Nhlrc3,134,128
5031439G07Rik,231,266
Ankdd1b,14,4
Gm11758,0,0
Slc47a2,0,0
Bex6,39,5
Rnf207,4,1
Fra10ac1,365,329
Xlr5a,0,0
Serpinb6e,0,0
Tmem120b,413,313
Rabif,978,996
4933428G20Rik,0,1
Zfp408,130,139
Trcg1,10,3
Zkscan4,0,0
Dcaf5,724,870
Zhx3,98,83
Ccdc27,0,0
Zdhhc17,103,114
Btbd35f20,0,0
Dnaic2,0,0
Clpx,1078,1102
Gm14393,0,0
Apol11a,0,0
Lipo2,0,0
Frmpd3,0,0
Gm45935,0,0
Setdb2,7,8
Ugt2a2,0,0
Polr3g,414,401
Gm5938,0,0
Mrgpra2a,0,0
4932429P05Rik,0,0
Timm8a2,0,0
Ppp1r3d,0,0
Inpp1,657,431
Rhox4g,0,0
Alg10b,79,94
Hmg20a,392,588
Maged1,126,127
Pard6b,6,49
Ush2a,0,0
Mrps18c,1748,1505
Dus1l,1506,1474
Lce3a,0,0
Spata31d1c,0,0
Pde11a,62,55
Cdc42bpg,47,12
Kcnt2,0,0
Tmem88b,0,0
Tmem104,602,585
Idnk,1077,1032
Gm5771,0,0
Vcpkmt,213,162
Mup6,0,0
Card9,11,0
Scaf1,1241,1057
Fam43b,0,0
Cdk15,0,7
Nlrp9c,0,0
Ccno,53,84
Gipr,0,0
Bod1,469,308
Tradd,2892,2090
Accsl,0,0
Arl14epl,0,0
Gm16731,2,1
Atrip-trex1,2,1
Gm6592,0,0
Ugt2b36,0,0
Lsmem1,0,0
Dusp27,0,0
Fam184a,0,0
Dip2c,90,66
Pilrb2,30,4
Hsd17b11,89,58
Gm1979,0,0
Carmil3,0,0
Fbll1,0,0
Kcnk15,0,0
Pls1,0,3
Lemd3,352,311
Rnf17,11,2
Cnot10,1110,1059
Adgrf5,0,0
Snx22,1,1
Cep350,333,399
Cenpf,825,1157
Rarres1,2,4
Stum,0,1
Ccdc160,0,0
1700024G13Rik,0,0
Emc1,1653,1778
Fam217b,35,36
Gm9733,0,0
Lipe,103,117
Dhrs4,428,361
Clpsl2,0,0
Gm11437,0,0
Wdr93,7,0
Spint5,0,0
Cfap65,0,0
Asxl1,1079,1230
C86187,0,0
Ddx49,899,754
Trp53i13,1588,1478
BC051019,1,2
Uevld,114,133
Ddx23,152,96
Zfp692,210,184
Focad,634,675
Aoc2,34,9
Ybey,84,94
Bcr,1042,638
Cyp2c68,0,0
Kctd21,3,0
Rbm44,57,98
Dchs1,0,0
Cwf19l1,283,332
Taf4,110,158
AI429214,12,38
Mex3c,470,465
Akap14,6,2
Arl5c,117,167
Togaram1,883,1087
Rfx7,579,686
Tas2r137,0,0
Gbp10,87,223
Srarp,0,0
Dpcd,1359,1042
Tnfaip8l3,0,0
Ccdc102a,460,425
Spink5,0,0
Itpkb,227,194
S100z,3,3
Ccin,0,0
Smg6,578,598
Rc3h1,380,357
Rhox2c,0,0
Prcd,1,0
Ces1b,0,0
Dhps,1201,904
Cytl1,0,0
Zfp362,396,391
C1ql4,0,0
Cyp2c67,0,0
Cbx7,251,344
LOC108168459,0,0
Mucl3,0,2
Ldc1,0,0
Cdc42se1,5453,5118
Ino80d,176,159
Mettl21a,378,388
Defb48,0,0
Adamts17,0,0
Map6d1,1,0
Tmem243,753,579
Zfp780b,74,41
Rprml,3,0
Gm12657,2,5
Olfr367-ps,0,0
Fam83e,2,12
1700066B19Rik,34,58
AA986860,12,3
Frat2,48,10
Wdr25,146,111
Zfp429,177,178
Slc9a3,0,1
D130043K22Rik,11,3
Nutm2,0,0
Rrn3,992,1186
Lrrc30,0,0
Sp140,440,353
Snora16a,3,0
Gm10584,0,0
Scarna13,15,14
Snora24,0,0
Snora43,0,0
Nle1,336,235
Fam117b,891,1182
Rsbn1l,177,179
Tmem102,0,0
Rac3,6,11
Cdc5l,1971,1930
Washc5,1604,1789
Insig1,1415,1326
Gm5640,0,0
Sprr4,0,0
Rilp,1,0
Gpr101,0,0
AW146154,18,26
Fbxo33,546,577
Zfp618,54,127
Ctsb,8674,8411
Spink7,0,0
Leo1,645,484
Plekhm3,129,167
Piezo2,0,0
Ripply2,0,0
Crebbp,985,1092
Slc38a6,46,24
Slc2a13,0,0
Prickle1,12,11
Frmpd1,0,0
Aspg,0,0
Olfr1178,0,0
Olfr538,0,0
Olfr309,0,0
Selenoh,3893,2859
Defb36,0,0
Polr2k,192,145
Tomm40l,1048,805
Pinlyp,0,1
Gm14744,0,0
Phf13,170,114
Prpsap1,2880,2154
Xrcc2,59,127
Park7,7376,5569
Olfr1181,0,0
Olfr533,0,0
Ccl26,0,0
Trim75,0,1
Tmem211,0,0
Olfr1318,0,0
Olfr213,0,0
Olfr212,0,0
Spin2c,198,168
Taar5,0,0
Susd4,8,0
Zfp957,0,0
Cog8,1907,1827
Zswim6,116,114
Ajm1,13,8
Clca4b,0,0
Amy2a5,0,0
Myzap,7,10
Trim72,15,4
Smg1,349,413
Slc25a1,2690,2590
Ggnbp2,3530,3214
Kctd11,470,307
Zfp36l3,0,0
Trrap,1246,1143
Olfr180,0,0
Olfr688,0,0
Hrh2,101,212
Ttc9,6,0
Nell1,0,0
Gm13078,0,0
Hinfp,270,240
Abhd16a,1823,1742
Acmsd,0,0
Atp8b2,3860,4066
Slc6a21,0,0
Cks1brt,2,2
Arrdc3,179,249
Vwa5b1,0,0
Aldh4a1,522,332
Krt76,0,0
Tent4a,375,403
Tstd2,530,654
Mbip,442,350
Vps13b,640,710
Rhox3f,0,0
Cln5,1029,926
Zfp804a,0,0
Gpc5,0,1
Gigyf1,292,219
A930015D03Rik,20,13
Gm38396,78,65
Tex13c3,0,0
Cdca2,868,1077
4930521O11Rik,0,0
Gm14317,0,0
Gm8630,0,0
Gm8016,0,0
Gm7607,0,0
Dhx58,469,606
D630044L22Rik,0,1
Gm13199,0,0
Gm10687,0,0
B230344G16Rik,0,0
Foxd2os,232,181
Mir432,0,0
Mir1907,0,0
Mir34c,0,0
Oxnad1,356,282
Nans,4137,3441
Acsbg1,818,1182
Mir34b,1,0
Gm4311,0,0
Gm4668,164,115
Slc7a12,0,0
Spata4,0,0
Zdhhc7,1439,1646
Dohh,2319,1736
Ncapg2,583,755
Aif1l,1,4
Pcdhga4,8,6
Pcdhga3,0,0
Pcdhgc5,1,0
Pcdhgc4,2,33
Pcdhgc3,55,75
Gm4146,0,0
Gm15638,1,4
Gm19519,0,0
Gm19500,0,1
BC065403,0,0
4930505N22Rik,3,5
Gm10575,4,3
Pcdhga6,0,0
Spon1,5,6
Hepacam,0,0
Svs3b,0,0
Rdh10,71,60
Snip1,711,768
0610009E02Rik,25,8
Gm3693,0,0
Wwc1,13,18
Gm3942,0,0
Gm13262,0,0
A030001D20Rik,0,3
Gm7932,0,3
Arhgap18,1197,1072
4930592C13Rik,3,1
Gm15743,10,25
4833438C02Rik,548,490
Itprid2,131,171
Ube2n,1685,1527
Gm15559,12,22
Gm12167,0,4
Gm15050,0,0
Gm16364,3,3
Gm16630,0,0
Etf1,4896,4199
Sirt5,150,166
Olfr1537,0,0
Hook3,637,616
Gm10768,0,0
Mir92b,0,0
Gm4750,98,59
P3h4,15,21
Ahdc1,242,185
Etfa,4165,3556
Adam29,0,0
Lrrtm2,0,3
Copb2,5487,5192
Myrip,0,5
Gjd3,72,41
H2aj,5402,3654
Snord96a,5,1
Krtap16-3,0,0
Snora17,2,0
Snord1a,0,0
Gm5126,0,0
Gm8884,0,0
Gm5570,0,0
Lyrm2,168,140
Atcay,25,38
Gm43915,0,1
Ado,498,447
Zdhhc21,335,221
Mthfd1,2001,2015
Zfyve16,88,121
Slc39a6,1988,1819
Atoh8,0,0
Prr14l,378,345
Trat1,32,112
Eif3l,6802,6463
Nek9,648,668
Micu3,37,24
Myo3b,92,164
1500026H17Rik,4,10
Dennd2c,31,54
Cpne2,321,222
Dio3,0,0
Myl9,0,0
Nbea,5,1
Ndrg4,85,73
Nup43,387,292
Mast4,2,20
Prss42,0,0
Pank3,155,165
Lacc1,27,18
Rnf113a1,277,259
Krt25,0,0
Actr5,901,726
Kndc1,38,23
Alkbh5,3184,2940
Sowahc,126,126
Las1l,1306,1141
Arl11,3,13
D930020B18Rik,0,2
Numa1,2346,2827
Arr3,1,0
Cd96,8559,10062
Scn4a,0,0
Ferd3l,0,0
H3c15,0,0
Ces2c,0,0
Tpte,0,0
Dis3,507,465
Mir687,0,0
Tmtc2,0,1
Gpr157,6,15
Sh3pxd2b,35,16
Elfn1,0,0
Fitm2,106,48
Plcxd3,0,0
Vash1,294,189
Oasl1,2,8
Cabp7,0,0
Hykk,5,9
Gldn,0,0
LOC106557447,0,2
Hottip,0,0
Mir1945,0,0
Eldr,85,69
Ptgs2os2,0,0
Gpr156,1,0
Mrgprb2,6,0
Kcnq3,0,0
Dner,0,1
Clmp,0,2
Plekha4,13,4
Fnip1,162,145
Spata18,0,0
Slc25a31,0,0
Tbcc,1076,898
Unc119b,1750,2057
Serpinb1b,33,13
Fam76b,368,354
Srp68,3407,2944
Slc25a12,1511,1412
Rtn4rl1,156,173
Hsd3b2,0,0
Prss35,9,1
Fastkd2,621,460
Ostm1,1344,1326
Anapc2,3589,3197
Trim10,0,0
Ulbp1,182,205
Dazap2,11814,12802
Nars2,230,331
Olfr5,0,0
Lrrc58,1177,1134
Olfr9,0,0
Olfr545,0,0
Creld1,389,353
Chchd4,800,623
Camk1,125,88
Olfr110,0,0
Actr2,7332,7183
Zfp11,23,37
Crebrf,270,321
Tcp11l2,570,626
Ercc6l,207,347
Mir1946a,0,0
Mir1306,0,0
Mir370,0,0
Mir574,0,0
Mir568,1,1
Tmem64,497,438
Acsm5,0,0
Bnip5,95,107
Agmo,0,0
Jph4,1,2
Cc2d1b,1633,1587
Abca13,0,0
Dera,2231,1885
Dnajc11,1762,1503
Mia3,1562,1335
Myo1d,9,31
C130074G19Rik,0,0
Atxn7,240,328
Onecut3,0,0
Defb15,0,0
Mir493,0,0
Cndp1,0,0
Gm30570,0,0
Gm15939,0,0
Gm28881,0,0
Olfr469,0,0
Olfr470,0,0
Tmem26,0,0
Mettl24,0,1
Klhl17,165,252
Ccdc73,3,5
Cpped1,356,225
Mir212,0,0
Wiz,423,411
Hist1h2al,15,10
Olfr250,0,0
Olfr199,0,0
Zfp81,42,62
Prpf8,2933,2422
Aldh1l2,13,15
Prkab2,33,37
Adm2,1,2
Spred3,3,4
Slc38a7,201,269
Mir1892,0,0
Mir1903,0,0
Mir1905,0,0
Mir106b,0,0
Mir295,0,0
Mir290a,0,0
Mir136,0,0
H2-K2,53,53
Gm44505,0,0
Btnl5-ps,0,0
Gm26579,3,0
Gm26876,3,9
Gm36229,1,3
Gm36173,0,0
Gm35722,0,0
Tmod1,19,30
Camk1g,0,0
Spred2,117,119
Tbc1d22b,495,455
Adamts2,0,0
Mslnl,0,4
Olfr1082,0,0
Spink10,1,0
Arhgef37,0,0
Antxrl,0,0
Gpr107,897,888
Orai1,1552,1483
Rtf1,1661,1180
Rundc1,505,472
Ufsp2,1513,1290
Sardh,0,0
Mob3c,230,190
Mir362,0,0
Gm15343,0,0
Mob3b,97,46
Gm32141,0,0
Gm32172,0,0
Slc7a6os,791,653
Tshz3,3,0
Tmem65,238,298
Tmem184c,920,800
Nobox,0,0
Mcph1,459,507
Csnk1g1,373,405
Reep4,1935,1810
Atg4b,1709,1642
Fam117a,206,203
Umodl1,0,0
Gpc2,5,2
Lncbate1,0,0
A930024E05Rik,26,18
Clec2e,0,0
Nup153,570,1006
Olfr118,0,0
Pramel7,0,0
Smg5,728,760
Mir1904,0,2
5430431A17Rik,1,0
Mvd,2165,1910
Mfsd4b4,23,15
Mir93,0,0
D330046F09Rik,0,0
Gm30731,4,0
Astx6,0,0
Fam124b,9,14
A430033K04Rik,78,106
Tph2,0,0
Creb3l2,223,142
Efhb,0,0
Snapin,1282,1381
Klhl31,0,0
Klhl2,264,358
H2bu1-ps,2,5
Mir219a-2,0,0
Mir217,0,0
Mir7b,0,0
Mir7-2,0,0
Mir7-1,1,0
Mir128-2,0,0
Mir125b-1,0,0
Cyyr1,0,0
Zfp365,22,32
Lrrtm3,0,0
Bicdl2,0,0
Fam20a,3580,2618
Imp4,2103,1751
Hoxb2,0,0
Nt5m,540,498
H4c4,678,614
H3c3,207,152
Gulo,0,0
Slc38a9,204,200
